date,campaign_id,campaign_name,objective,channel,region,product_line,creative_type,daily_budget,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpa,roas,cpc
2024-12-09,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2945.98,153334,708,6,355.45,0.004617,0.008475,491.0,0.1207,4.161
2024-12-10,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,3077.35,157600,1213,10,566.98,0.007697,0.008244,307.74,0.1842,2.537
2024-12-11,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,3112.47,251527,1856,30,1778.43,0.007379,0.016164,103.75,0.5714,1.677
2024-12-12,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,3539.14,257147,1938,30,1879.21,0.007537,0.01548,117.97,0.531,1.8262
2024-12-13,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,3327.81,283704,2960,45,2766.84,0.010433,0.015203,73.95,0.8314,1.1243
2024-12-14,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,4280.8,3071.99,159596,1548,5,288.09,0.009699,0.00323,614.4,0.0938,1.9845
2024-12-15,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,4280.8,3345.61,171604,1437,12,678.46,0.008374,0.008351,278.8,0.2028,2.3282
2024-12-16,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2924.07,184788,1715,20,1510.86,0.009281,0.011662,146.2,0.5167,1.705
2024-12-17,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2759.52,207935,847,12,876.18,0.004073,0.014168,229.96,0.3175,3.258
2024-12-18,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2849.87,259748,1602,26,2234.14,0.006168,0.01623,109.61,0.7839,1.7789
2024-12-19,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2973.49,233496,2968,25,1940.54,0.012711,0.008423,118.94,0.6526,1.0018
2024-12-20,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2956.42,144797,1050,2,156.88,0.007252,0.001905,1478.21,0.0531,2.8156
2024-12-21,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,4280.8,3055.18,215628,1555,19,1597.75,0.007211,0.012219,160.8,0.523,1.9647
2024-12-22,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,4280.8,3032.97,199365,1845,26,2032.57,0.009254,0.014092,116.65,0.6702,1.6439
2024-12-23,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2790.61,221479,1612,25,2138.5,0.007278,0.015509,111.62,0.7663,1.7311
2024-12-24,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2966.25,130659,867,11,673.39,0.006636,0.012687,269.66,0.227,3.4213
2024-12-25,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2650.25,185203,1737,24,1786.71,0.009379,0.013817,110.43,0.6742,1.5258
2024-12-26,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,3963.7,2497.22,120635,838,7,495.22,0.006947,0.008353,356.75,0.1983,2.98
2024-12-27,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,1109.84,694.86,102653,594,4,230.25,0.005786,0.006734,173.72,0.3314,1.1698
2024-12-28,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,1198.62,748.89,230195,678,10,740.48,0.002945,0.014749,74.89,0.9888,1.1046
2024-12-29,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,1198.62,678.76,205888,519,2,133.51,0.002521,0.003854,339.38,0.1967,1.3078
2024-12-30,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,1109.84,587.57,93982,337,3,185.2,0.003586,0.008902,195.86,0.3152,1.7435
2024-12-31,CMP_1179,Sports_consideration_Video_SOU_1179,consideration,Video,Southwest,Sports,Bumper 6s,1109.84,631.3,149996,385,1,63.72,0.002567,0.002597,631.3,0.1009,1.6397
2024-07-17,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,149.0,64414,113,0,0.0,0.001754,0.0,,0.0,1.3186
2024-07-18,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,142.67,64338,134,1,80.0,0.002083,0.007463,142.67,0.5607,1.0647
2024-07-19,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,155.7,40749,132,1,59.96,0.003239,0.007576,155.7,0.3851,1.1795
2024-07-20,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,218.17,122706,135,0,0.0,0.0011,0.0,,0.0,1.6161
2024-07-21,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,236.34,119978,294,2,149.75,0.00245,0.006803,118.17,0.6336,0.8039
2024-07-22,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,228.2,151088,484,2,134.66,0.003203,0.004132,114.1,0.5901,0.4715
2024-07-23,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,219.15,112181,428,4,243.89,0.003815,0.009346,54.79,1.1129,0.512
2024-07-24,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,203.48,137584,156,1,67.61,0.001134,0.00641,203.48,0.3323,1.3044
2024-07-25,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,281.53,109013,239,1,56.19,0.002192,0.004184,281.53,0.1996,1.1779
2024-07-26,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,240.26,96465,151,0,0.0,0.001565,0.0,,0.0,1.5911
2024-07-27,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,279.6,83609,8,0,0.0,9.6e-05,0.0,,0.0,34.95
2024-07-28,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,256.35,119227,136,0,0.0,0.001141,0.0,,0.0,1.8849
2024-07-29,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,257.19,136007,94,0,0.0,0.000691,0.0,,0.0,2.7361
2024-07-30,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,297.79,84659,326,2,136.19,0.003851,0.006135,148.9,0.4573,0.9135
2024-07-31,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,353.38,119360,62,0,0.0,0.000519,0.0,,0.0,5.6997
2024-08-01,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,330.56,69019,130,1,56.76,0.001884,0.007692,330.56,0.1717,2.5428
2024-08-02,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,436.44,334796,591,4,238.94,0.001765,0.006768,109.11,0.5475,0.7385
2024-08-03,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,423.12,86455,286,3,213.25,0.003308,0.01049,141.04,0.504,1.4794
2024-08-04,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,469.54,135400,246,1,72.53,0.001817,0.004065,469.54,0.1545,1.9087
2024-08-05,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,502.09,203781,376,7,524.83,0.001845,0.018617,71.73,1.0453,1.3353
2024-08-06,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,549.38,122778,51,0,0.0,0.000415,0.0,,0.0,10.7722
2024-08-07,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,467.07,310250,836,5,391.79,0.002695,0.005981,93.41,0.8388,0.5587
2024-08-08,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,523.65,116661,96,0,0.0,0.000823,0.0,,0.0,5.4547
2024-08-09,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,377.18,149006,183,0,0.0,0.001228,0.0,,0.0,2.0611
2024-08-10,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,428.28,147420,330,3,231.52,0.002239,0.009091,142.76,0.5406,1.2978
2024-08-11,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,502.05,134059,213,0,0.0,0.001589,0.0,,0.0,2.357
2024-08-12,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,470.41,257163,594,2,160.86,0.00231,0.003367,235.21,0.342,0.7919
2024-08-13,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,477.77,205387,309,1,63.69,0.001504,0.003236,477.77,0.1333,1.5462
2024-08-14,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,444.53,191928,374,1,60.7,0.001949,0.002674,444.53,0.1365,1.1886
2024-08-15,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,429.41,266160,567,3,198.68,0.00213,0.005291,143.14,0.4627,0.7573
2024-08-16,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,434.49,236134,236,0,0.0,0.000999,0.0,,0.0,1.8411
2024-08-17,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,528.08,177716,617,4,301.28,0.003472,0.006483,132.02,0.5705,0.8559
2024-08-18,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,476.11,163044,455,6,339.99,0.002791,0.013187,79.35,0.7141,1.0464
2024-08-19,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,369.32,132761,222,1,70.47,0.001672,0.004505,369.32,0.1908,1.6636
2024-08-20,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,376.69,144376,181,1,57.66,0.001254,0.005525,376.69,0.1531,2.0812
2024-08-21,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,472.8,125492,294,1,60.26,0.002343,0.003401,472.8,0.1275,1.6082
2024-08-22,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,413.64,201319,664,5,318.98,0.003298,0.00753,82.73,0.7712,0.623
2024-08-23,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,381.29,147207,207,1,75.49,0.001406,0.004831,381.29,0.198,1.842
2024-08-24,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,471.3,130991,216,1,79.86,0.001649,0.00463,471.3,0.1694,2.1819
2024-08-25,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,521.78,165935,182,0,0.0,0.001097,0.0,,0.0,2.8669
2024-08-26,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,429.95,159023,96,1,57.95,0.000604,0.010417,429.95,0.1348,4.4786
2024-08-27,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,489.11,109057,232,1,78.5,0.002127,0.00431,489.11,0.1605,2.1082
2024-08-28,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,466.21,165291,565,5,358.14,0.003418,0.00885,93.24,0.7682,0.8252
2024-08-29,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,492.91,238434,23,0,0.0,9.6e-05,0.0,,0.0,21.4309
2024-08-30,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,417.26,162469,380,4,276.51,0.002339,0.010526,104.31,0.6627,1.0981
2024-08-31,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,509.2,351061,575,6,371.15,0.001638,0.010435,84.87,0.7289,0.8856
2024-09-01,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,417.64,125599,180,1,58.4,0.001433,0.005556,417.64,0.1398,2.3202
2024-09-02,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,278.82,71230,146,1,76.18,0.00205,0.006849,278.82,0.2732,1.9097
2024-09-03,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,385.96,107830,164,1,80.16,0.001521,0.006098,385.96,0.2077,2.3534
2024-09-04,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,399.47,175089,430,2,139.36,0.002456,0.004651,199.74,0.3489,0.929
2024-09-05,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,397.27,106800,324,0,0.0,0.003034,0.0,,0.0,1.2261
2024-09-06,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,414.35,161380,515,3,238.23,0.003191,0.005825,138.12,0.5749,0.8046
2024-09-07,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,427.42,108426,199,1,73.01,0.001835,0.005025,427.42,0.1708,2.1478
2024-09-08,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,329.86,251631,591,2,112.52,0.002349,0.003384,164.93,0.3411,0.5581
2024-09-09,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,375.75,250008,810,5,344.56,0.00324,0.006173,75.15,0.917,0.4639
2024-09-10,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,404.88,134381,160,1,75.19,0.001191,0.00625,404.88,0.1857,2.5305
2024-09-11,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,393.28,229051,194,0,0.0,0.000847,0.0,,0.0,2.0272
2024-09-12,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,327.37,290656,480,3,192.12,0.001651,0.00625,109.12,0.5869,0.682
2024-09-13,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,374.53,122050,120,0,0.0,0.000983,0.0,,0.0,3.1211
2024-09-14,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,404.44,130000,364,3,205.08,0.0028,0.008242,134.81,0.5071,1.1111
2024-09-15,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,445.63,203514,749,2,133.69,0.00368,0.00267,222.81,0.3,0.595
2024-09-16,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,298.8,199988,323,0,0.0,0.001615,0.0,,0.0,0.9251
2024-09-17,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,319.8,113222,201,2,159.45,0.001775,0.00995,159.9,0.4986,1.591
2024-09-18,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,356.32,181382,544,3,171.58,0.002999,0.005515,118.77,0.4815,0.655
2024-09-19,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,381.56,190472,298,2,111.04,0.001565,0.006711,190.78,0.291,1.2804
2024-09-20,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,321.99,93416,346,3,189.85,0.003704,0.008671,107.33,0.5896,0.9306
2024-09-21,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,359.83,92073,157,1,53.38,0.001705,0.006369,359.83,0.1483,2.2919
2024-09-22,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,333.73,298349,31,0,0.0,0.000104,0.0,,0.0,10.7655
2024-09-23,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,290.18,110719,438,3,157.25,0.003956,0.006849,96.73,0.5419,0.6625
2024-09-24,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,419.6,121561,306,1,79.42,0.002517,0.003268,419.6,0.1893,1.3712
2024-09-25,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,383.09,158321,596,0,0.0,0.003765,0.0,,0.0,0.6428
2024-09-26,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,403.07,143558,357,3,157.91,0.002487,0.008403,134.36,0.3918,1.129
2024-09-27,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,350.41,215520,629,4,302.78,0.002919,0.006359,87.6,0.8641,0.5571
2024-09-28,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,321.86,118640,481,5,282.54,0.004054,0.010395,64.37,0.8778,0.6691
2024-09-29,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,436.06,341.95,205719,609,6,354.05,0.00296,0.009852,56.99,1.0354,0.5615
2024-09-30,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,403.76,373.52,94248,15,0,0.0,0.000159,0.0,,0.0,24.9013
2024-10-01,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,449.66,145863,338,0,0.0,0.002317,0.0,,0.0,1.3304
2024-10-02,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,472.73,178064,417,4,246.35,0.002342,0.009592,118.18,0.5211,1.1336
2024-10-03,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,453.32,287903,1206,9,692.0,0.004189,0.007463,50.37,1.5265,0.3759
2024-10-04,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,466.53,213659,550,6,393.0,0.002574,0.010909,77.75,0.8424,0.8482
2024-10-05,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,503.42,108350,188,2,133.04,0.001735,0.010638,251.71,0.2643,2.6778
2024-10-06,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,401.77,82714,129,0,0.0,0.00156,0.0,,0.0,3.1145
2024-10-07,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,535.82,330289,705,7,517.19,0.002134,0.009929,76.55,0.9652,0.76
2024-10-08,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,480.34,106816,276,0,0.0,0.002584,0.0,,0.0,1.7404
2024-10-09,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,449.02,111189,262,2,110.93,0.002356,0.007634,224.51,0.247,1.7138
2024-10-10,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,401.84,304082,27,0,0.0,8.9e-05,0.0,,0.0,14.883
2024-10-11,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,381.22,98458,242,2,137.74,0.002458,0.008264,190.61,0.3613,1.5753
2024-10-12,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,380.72,251165,666,5,369.45,0.002652,0.007508,76.14,0.9704,0.5717
2024-10-13,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,436.08,92428,104,0,0.0,0.001125,0.0,,0.0,4.1931
2024-10-14,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,367.53,92528,205,1,70.47,0.002216,0.004878,367.53,0.1917,1.7928
2024-10-15,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,384.4,113544,157,0,0.0,0.001383,0.0,,0.0,2.4484
2024-10-16,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,411.13,225025,201,1,68.72,0.000893,0.004975,411.13,0.1671,2.0454
2024-10-17,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,473.27,207184,226,1,76.95,0.001091,0.004425,473.27,0.1626,2.0941
2024-10-18,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,453.38,189949,306,3,169.94,0.001611,0.009804,151.13,0.3748,1.4816
2024-10-19,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,420.7,215631,356,2,120.36,0.001651,0.005618,210.35,0.2861,1.1817
2024-10-20,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,509.11,219032,343,2,162.09,0.001566,0.005831,254.56,0.3184,1.4843
2024-10-21,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,420.7,195415,279,3,222.6,0.001428,0.010753,140.23,0.5291,1.5079
2024-10-22,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,453.61,129804,494,4,311.25,0.003806,0.008097,113.4,0.6862,0.9182
2024-10-23,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,466.98,125512,277,3,166.54,0.002207,0.01083,155.66,0.3566,1.6858
2024-10-24,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,461.5,131162,373,2,138.43,0.002844,0.005362,230.75,0.3,1.2373
2024-10-25,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,519.06,144608,33,0,0.0,0.000228,0.0,,0.0,15.7291
2024-10-26,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,439.84,104284,240,2,146.23,0.002301,0.008333,219.92,0.3325,1.8327
2024-10-27,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,523.27,369.59,96922,371,2,123.82,0.003828,0.005391,184.79,0.335,0.9962
2024-10-28,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,432.25,121352,262,2,160.74,0.002159,0.007634,216.12,0.3719,1.6498
2024-10-29,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,415.61,225751,466,4,271.62,0.002064,0.008584,103.9,0.6535,0.8919
2024-10-30,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,391.08,294667,223,1,55.75,0.000757,0.004484,391.08,0.1426,1.7537
2024-10-31,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,484.51,399.17,259776,442,2,112.64,0.001701,0.004525,199.59,0.2822,0.9031
2024-11-01,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,408.55,131541,56,0,0.0,0.000426,0.0,,0.0,7.2955
2024-11-02,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,506.29,99168,305,1,61.8,0.003076,0.003279,506.29,0.1221,1.66
2024-11-03,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,610.49,504.71,185690,254,2,157.8,0.001368,0.007874,252.35,0.3127,1.987
2024-11-04,CMP_1180,Apparel_brand_awareness_Display_SOU_1180,brand_awareness,Display,Southwest,Apparel,Interstitial,565.26,438.05,164806,238,1,52.31,0.001444,0.004202,438.05,0.1194,1.8405
